id,word,meaning,furigana,romaji,level,frequency,difficulty
6655,抜ける,"to come out, to fall out, to be omitted",ぬける,nukeru,3,4.15,5.75
6656,下さる,"(hon) to give, to confer",くださる,kudasaru,3,3.61,6.290000000000001
6657,減る,"to decrease (in size or number), to diminish, to abate",へる,heru,3,4.06,5.840000000000001
6658,粉,"flour, meal, powder",こな,kona,3,4.12,5.78
6659,ごめんなさい,"I beg your pardon, excuse me",,gomennasai,3,4.76,5.140000000000001
6660,ピン,pin,,pin,3,4.5,5.4
6661,必ずしも,"(not) always, (not) necessarily, (not) all, (not) entirely",かならずしも,kanarazushimo,3,4.09,5.8100000000000005
6662,左右,"(1) left and right, (2) influence, control, domination",さゆう,sayū,3,4.46,5.44
6663,速度,"speed, velocity, rate",そくど,sokudo,3,4.61,5.29
6664,印,"(1) mark, (2) symbol, (3) evidence",しるし,shirushi,3,4.32,5.58
6665,移動,"removal, migration, movement",いどう,idō,3,5.03,4.87
6666,友,"friend, companion, pal",とも,tomo,3,4.78,5.12
6667,命,"command, decree, life, destiny",いのち,inochi,3,4.87,5.03
6668,ふと,"suddenly, casually, accidentally, incidentally, unexpectedly, unintentionally",（副）,(),3,4.24,5.66
6669,黒板,blackboard,こくばん,kokuban,3,3.46,6.44
6670,著者,"author, writer",ちょしゃ,chosha,3,4.17,5.73
6671,審判,"refereeing, trial, judgement, umpire, referee",しんぱん,shinpan,3,3.97,5.93
6672,休暇,"holiday, day off, furlough",きゅうか,kyūka,3,4.14,5.760000000000001
6673,増す,"to increase, to grow",ます,masu,3,3.83,6.07
6674,共に,"sharing with, participate in",ともに,tomoni,3,4.49,5.41
6675,少々,"just a minute, small quantity",しょうしょう,shōshō,3,4.15,5.75
6676,番,,ばん,ban,3,5.32,4.58
6677,苦痛,"pain, agony",くつう,kutsū,3,4.06,5.840000000000001
6678,免許,"license, permit, licence, certificate",めんきょ,menkyo,3,4.48,5.42
6679,受け取る,"to receive, to get, to accept, to take",うけとる,uketoru,3,3.96,5.94
6680,収める,"to obtain, to reap, to pay, to supply, to accept",おさめる,osameru,3,3.46,6.44
6681,依頼,"(1) request, commission, dispatch, (2) dependence, trust",いらい,irai,3,4.71,5.19
6682,完了,"completion, conclusion",かんりょう,kanryō,3,4.71,5.19
6683,鼠,"(1) mouse, rat, (2) dark gray, slate color",ねずみ,nezumi,3,3.43,6.470000000000001
6684,上達,"improvement, advance, progress",じょうたつ,jōtatsu,3,3.76,6.140000000000001
6685,考慮,"consideration, taking into account",こうりょ,kōryo,3,4.41,5.49
6686,酔う,"to get drunk, to become intoxicated",よう,yō,3,3.43,6.470000000000001
6687,その,"the, that",その,sono,3,6.25,3.6500000000000004
6688,あいにく,"unfortunately, Sorry, but....",,ainiku,3,3.37,6.53
6689,近代,present day,きんだい,kindai,3,4.17,5.73
6690,許可,"permission, approval",きょか,kyoka,3,4.64,5.260000000000001
6691,解ける,"to come untied, to come apart",とける,tokeru,3,3.4,6.5
6692,活用,"conjugation, practical use",かつよう,katsuyō,3,4.48,5.42
6693,実,"fruit, nut, seed, content, good result",み,mi,3,4.65,5.25
6694,睡眠,sleep,すいみん,suimin,3,4.44,5.46
6695,労働,"manual labor, toil, work",ろうどう,rōdō,3,4.96,4.94
6696,巣,"nest, rookery, breeding place, beehive, cobweb",す,su,3,4.13,5.7700000000000005
6697,トランプ,playing cards (lit: trump),,toranpu,3,4.22,5.680000000000001
6698,マスター,"proprietor, manager, barowner, master (e.g. arts, science)",,masutā,3,4.6,5.300000000000001
6699,直に,"immediately, readily, directly",じかに,jikani,3,3.45,6.45
6700,出席,"attendance, presence",しゅっせき,shusseki,3,4.28,5.62
6701,匂い,"odour, scent, smell, stench",におい,nioi,3,4.56,5.340000000000001
6702,離す,"to part, divide, separate",はなす,hanasu,3,3.26,6.640000000000001
6703,大半,"majority, mostly, generally",たいはん,taihan,3,4.4,5.5
6704,単語,"word, vocabulary, (usually) single-character word",たんご,tango,3,4.29,5.61
6705,一度に,all at once,いちどに,ichidoni,3,5.5,4.4
6706,わざと,on purpose,,wazato,3,4.11,5.79
6707,余分,"extra, excess, surplus",よぶん,yobun,3,3.69,6.210000000000001
6708,地方,"area, locality, district, region, the coast",ちほう,chihō,3,4.9,5.0
6709,呼吸,"breath, respiration",こきゅう,kokyū,3,4.35,5.550000000000001
6710,高速,"high speed, high gear",こうそく,kōsoku,3,4.64,5.260000000000001
6711,礼,expression of gratitude,れい,rei,3,4.16,5.74
6712,まあ,(female) you might say,,maa,3,5.3,4.6000000000000005
6713,普段,"usually, habitually, ordinarily, always",ふだん,fudan,3,4.8,5.1000000000000005
6714,格好,"shape, form, posture, suitability",かっこう,kakkō,3,4.4,5.5
6715,永遠,"eternity, perpetuity, immortality, permanence",えいえん,eien,3,4.51,5.390000000000001
6716,頂上,"top, summit, peak",ちょうじょう,chōjō,3,3.68,6.220000000000001
6717,握手,handshake,あくしゅ,akushu,3,4.0,5.9
6718,今に,"before long, even now",いまに,imani,3,2.81,7.09
6719,女王,queen,じょおう,jōu,3,4.4,5.5
6720,下す,"to lower, to let go down",おろす,orosu,3,3.66,6.24
6721,夜,"evening, night",よ,yo,3,5.29,4.61
6722,コンピューター,computer,,konpyūtā,3,4.08,5.82
6723,背,"height, stature",せい,sei,3,4.36,5.54
6724,平等,"equality (a), impartiality, evenness",びょうどう,byōdō,3,3.94,5.960000000000001
6725,感謝,"thanks, gratitude",かんしゃ,kansha,3,4.98,4.92
6726,部分,"portion, section, part",ぶぶん,bubun,3,5.21,4.69
6727,性格,"character, personality",せいかく,seikaku,3,4.77,5.130000000000001
6728,劇,"drama, play",げき,geki,3,4.35,5.550000000000001
6729,被害,damage,ひがい,higai,3,5.04,4.86
6730,瞬間,"moment, second, instant",しゅんかん,shunkan,3,4.81,5.090000000000001
6731,ミルク,milk,,miruku,3,4.27,5.630000000000001
6732,哲学,philosophy,てつがく,tetsugaku,3,4.31,5.590000000000001
6733,かもしれない,"may, might, perhaps, may be, possibly",,kamoshirenai,3,5.33,4.57
6734,訪問,"call, visit",ほうもん,hōmon,3,4.46,5.44
6735,会合,"meeting, assembly",かいごう,kaigō,3,3.98,5.92
6736,おそらく,perhaps,,osoraku,3,4.54,5.36
6737,針,"needle, hand (e.g. clock)",はり,hari,3,4.16,5.74
6738,招待,invitation,しょうたい,shōtai,3,4.53,5.37
6739,数字,"numeral, figure",すうじ,sūji,3,4.52,5.380000000000001
6740,数,"number, figure",かず,kazu,3,5.74,4.16
6741,元,"(1) origin, original, (2) former",もと,moto,3,5.4,4.5
6742,行儀,manners,ぎょうぎ,gyōgi,3,3.34,6.5600000000000005
6743,署名,signature,しょめい,shomei,3,4.21,5.69
6744,微笑む,to smile,ほほえむ,hohoemu,3,3.02,6.880000000000001
6745,中止,"suspension, stoppage, discontinuance, interruption",ちゅうし,chūshi,3,4.61,5.29
6746,向く,to face,むく,muku,3,3.56,6.34
6747,幼い,"very young, childish",おさない,osanai,3,4.08,5.82
6748,沖,open sea,おき,oki,3,4.1,5.800000000000001
6749,観察,"observation, survey",かんさつ,kansatsu,3,4.4,5.5
6750,バイオリン,violin,,baiorin,3,3.54,6.36
6751,最中,in the middle of,さいちゅう,saichū,3,4.21,5.69
6752,成長,"growth, grow to adulthood",せいちょう,seichō,3,4.88,5.0200000000000005
6753,集中,"concentration, focusing the mind",しゅうちゅう,shūchū,3,4.72,5.180000000000001
6754,切れる,"(1) to cut well, to be sharp, (2) to break (off)",きれる,kireru,3,4.11,5.79
6755,企業,"enterprise, undertaking",きぎょう,kigyō,3,5.34,4.5600000000000005
6756,すなわち,"that is, namely, i.e.",,sunawachi,3,4.16,5.74
6757,明確,"clear up, clarify, define",めいかく,meikaku,3,4.51,5.390000000000001
6758,機能,"function, faculty",きのう,kinō,3,5.19,4.71
6759,句,sentence,く,ku,3,3.7,6.2
6760,十,"10, ten",じゅう,jū,3,5.43,4.470000000000001
6761,様,"way, manner, kind",よう,yō,3,5.52,4.380000000000001
6762,確かめる,to ascertain,たしかめる,tashikameru,3,3.73,6.17
6763,請求,"claim, demand, application, request",せいきゅう,seikyū,3,4.43,5.470000000000001
6764,笛,"flute, pipe",ふえ,fue,3,3.78,6.120000000000001
6765,けち,"stinginess, miser, miserliness",,kechi,3,3.02,6.880000000000001
6766,しばしば,"often, again and again, frequently",,shibashiba,3,3.98,5.92
6767,道徳,morals,どうとく,dōtoku,3,3.99,5.91
6768,権利,"right, privilege",けんり,kenri,3,4.76,5.140000000000001
6769,話し合う,"to discuss, to talk together",はなしあう,hanashiau,3,3.46,6.44
6770,発達,"development, growth",はったつ,hattatsu,3,4.34,5.5600000000000005
6771,症状,"symptoms, condition",しょうじょう,shōjō,3,4.4,5.5
6772,金属,metal,きんぞく,kinzoku,3,4.42,5.48
6773,同様,"identical, equal to, same (kind), like",どうよう,dōyō,3,4.81,5.090000000000001
6774,残す,"to leave (behind, over), to bequeath, to save, to reserve",のこす,nokosu,3,4.25,5.65
6775,詰める,"to pack, to shorten, to work out (details)",つめる,tsumeru,3,3.29,6.61
6776,製造,"manufacture, production",せいぞう,seizō,3,4.71,5.19
6777,破る,"to tear, to violate, to defeat, to smash, to destroy",やぶる,yaburu,3,3.72,6.18
6778,正直,"honesty, integrity, frankness",しょうじき,shōjiki,3,4.93,4.970000000000001
6779,論争,"controversy, dispute",ろんそう,ronsō,3,3.92,5.98
6780,灯,light,ひ,hi,3,4.19,5.71
6781,不自由,"discomfort, disability, inconvenience, destitution",ふじゆう,fujiyū,3,3.81,6.09
6782,地位,"(social) position, status",ちい,chii,3,4.27,5.630000000000001
6783,毒,"poison, toxicant",どく,doku,3,4.48,5.42
6784,提出,"presentation, submission, filing",ていしゅつ,teishutsu,3,4.47,5.430000000000001
6785,当てる,"to hit, to apply a patch",あてる,ateru,3,3.92,5.98
6786,ハイキング,hiking,,haikingu,3,3.45,6.45
6787,外,"other place, the rest",ほか,hoka,3,5.28,4.62
6788,隠す,"to hide, to conceal",かくす,kakusu,3,4.17,5.73
6789,氏,"family name, lineage, birth",し,shi,3,5.38,4.5200000000000005
6790,鋭い,"pointed, sharp",するどい,surudoi,3,3.83,6.07
6791,学,"learning, scholarship, erudition, knowledge",がく,gaku,3,4.92,4.98
6792,構成,"organization, composition",こうせい,kōsei,3,4.71,5.19
6793,欠陥,"defect, fault, deficiency",けっかん,kekkan,3,3.96,5.94
6794,分,"dividing, part",ぶ,bu,3,5.82,4.08
6795,努力,"great effort, exertion, endeavour, effort",どりょく,doryoku,3,4.77,5.130000000000001
6796,食事,meal,しょくじ,shokuji,3,4.89,5.010000000000001
6797,使用,"use, application, employment, utilization",しよう,shiyō,3,5.46,4.44
6798,宿泊,lodging,しゅくはく,shukuhaku,3,4.09,5.8100000000000005
6799,勘定,"calculation, counting, consideration",かんじょう,kanjō,3,3.58,6.32
6800,サイン,"(1) autograph, (2) sign, (3) sine",,sain,3,4.54,5.36
6801,分野,"field, sphere, realm, division, branch",ぶんや,bun'ya,3,4.64,5.260000000000001
6802,好み,"liking, taste, choice",このみ,konomi,3,4.66,5.24
6803,整理,"sorting, arrangement, adjustment, regulation",せいり,seiri,3,4.52,5.380000000000001
6804,酒,"alcohol, sake",さけ,sake,3,5.05,4.8500000000000005
6805,広がる,"to spread (out), to extend, to stretch, to reach to, to get around",ひろがる,hirogaru,3,4.15,5.75
6806,学問,"scholarship, study, learning",がくもん,gakumon,3,3.92,5.98
6807,曇,"cloudiness, cloudy weather, shadow",くもり,kumori,3,3.21,6.69
6808,無駄,"futility, uselessness",むだ,muda,3,4.88,5.0200000000000005
6809,大陸,continent,たいりく,tairiku,3,4.18,5.720000000000001
6810,灰,ash,はい,hai,3,4.03,5.87
6811,真面目,"diligent, serious, honest",まじめ,majime,3,4.55,5.3500000000000005
6812,大いに,"very, much, greatly",おおいに,ōini,3,4.02,5.880000000000001
6813,鎖,chain,くさり,kusari,3,3.99,5.91
6814,真っ直ぐ,"straight (ahead), direct, upright",まっすぐ,massugu,3,3.67,6.23
6815,身,"body, main part, oneself, sword",み,mi,3,4.97,4.930000000000001
6816,不思議,"mystery, curiosity",ふしぎ,fushigi,3,4.75,5.15
6817,国民,"national, people, citizen",こくみん,kokumin,3,4.93,4.970000000000001
6818,勘,"perception, intuition, the sixth sense",かん,kan,3,3.84,6.0600000000000005
6819,計る,"to measure, to weigh, to survey",はかる,hakaru,3,3.03,6.870000000000001
6820,テント,tent,,tento,3,3.92,5.98
6821,主要,"chief, main, principal, major",しゅよう,shuyō,3,4.33,5.57
6822,典型,"type, pattern, archetypal",てんけい,tenkei,3,4.07,5.83
6823,袋,"bag, sack",ふくろ,fukuro,3,4.57,5.33
6824,はい,"wear, put on (sword)",（感）,(),3,5.13,4.7700000000000005
6825,秘密,"secret, secrecy",ひみつ,himitsu,3,4.83,5.07
6826,苦しむ,"to suffer, to groan, to be worried",くるしむ,kurushimu,3,3.9,6.0
6827,物事,"things, everything",ものごと,monogoto,3,4.1,5.800000000000001
6828,要求,"request, demand, requisition",ようきゅう,yōkyū,3,4.72,5.180000000000001
6829,同時,"simultaneous(ly), concurrent, same time, synchronous",どうじ,dōji,3,4.42,5.48
6830,時刻,"instant, time, moment",じこく,jikoku,3,4.28,5.62
6831,悩む,"to be worried, to be troubled",なやむ,nayamu,3,4.2,5.7
6832,食料,food,しょくりょう,shokuryō,3,4.19,5.71
6833,疑う,"to doubt, to distrust, to be suspicious of, to suspect",うたがう,utagau,3,3.93,5.970000000000001
6834,大会,"convention, tournament, mass meeting, rally",たいかい,taikai,3,4.97,4.930000000000001
6835,ところが,"however, while, even if",,tokoroga,3,4.18,5.720000000000001
6836,理想,ideal,りそう,risō,3,4.57,5.33
6837,意志,"will, volition",いし,ishi,3,4.23,5.67
6838,罪,"crime, fault, indiscretion",つみ,tsumi,3,4.81,5.090000000000001
6839,要素,element,ようそ,yōso,3,4.78,5.12
6840,現す,"to show, to indicate, to display",あらわす,arawasu,3,3.33,6.57
6841,奨学金,scholarship,しょうがくきん,shōgakukin,3,3.86,6.040000000000001
6842,時期,"time, season, period",じき,jiki,3,5.0,4.9
6843,愉快,"pleasant, happy",ゆかい,yukai,3,3.76,6.140000000000001
6844,回復,"recovery (from illness), improvement, rehabilitation, restoration",かいふく,kaifuku,3,4.74,5.16
6845,慎重,"discretion, prudence",しんちょう,shinchō,3,4.2,5.7
6846,信用,"confidence, dependence, credit, faith",しんよう,shin'yō,3,4.69,5.21
6847,出身,"graduate from, come from",しゅっしん,shusshin,3,4.67,5.23
6848,救う,"to rescue from, to help out of",すくう,sukū,3,4.15,5.75
6849,金曜,(abbr) Friday,きんよう,kin'yō,3,4.24,5.66
6850,贅沢,"luxury, extravagance",ぜいたく,zeitaku,3,4.17,5.73
6851,急に,,きゅうに,kyūni,3,4.75,5.15
6852,入学,"entry to school or university, matriculation",にゅうがく,nyūgaku,3,4.44,5.46
6853,袖,sleeve,そで,sode,3,3.92,5.98
6854,皿,"plate, dish",さら,sara,3,4.25,5.65
6855,貴重,"precious, valuable",きちょう,kichō,3,4.45,5.45
6856,判断,"judgement, decision",はんだん,handan,3,4.97,4.930000000000001
6857,成績,"results, record",せいせき,seiseki,3,4.3,5.6000000000000005
6858,神,god,かみ,kami,3,5.41,4.49
6859,実に,"indeed, truly, surely",じつに,jitsuni,3,4.29,5.61
6860,埃,dust,ほこり,hokori,3,3.54,6.36
6861,奇妙,"strange, queer, curious",きみょう,kimyō,3,4.13,5.7700000000000005
6862,嵐,"storm, tempest",あらし,arashi,3,4.51,5.390000000000001
6863,能,"being skilled in, nicely, properly",のう,nō,3,4.15,5.75
6864,到着,arrival,とうちゃく,tōchaku,3,4.7,5.2
6865,既に,"already, too late",すでに,sudeni,3,4.78,5.12
6866,異常,"strangeness, abnormality, disorder",いじょう,ijō,3,4.72,5.180000000000001
6867,畑,field,はたけ,hatake,3,4.28,5.62
6868,都市,"town, city, municipal, urban",とし,toshi,3,4.83,5.07
6869,無,"nothing, naught, nil, zero",ぶ,bu,3,5.21,4.69
6870,提案,"proposal, proposition, suggestion",ていあん,teian,3,4.77,5.130000000000001
6871,延期,"postponement, adjournment",えんき,enki,3,4.15,5.75
6872,互い,"mutual, reciprocal",たがい,tagai,3,3.83,6.07
6873,設備,"equipment, device, facilities, installation",せつび,setsubi,3,4.49,5.41
6874,解釈,"explanation, interpretation",かいしゃく,kaishaku,3,4.41,5.49
6875,外出,"outing, going out",がいしゅつ,gaishutsu,3,4.3,5.6000000000000005
6876,よると,according to,,yoruto,3,4.91,4.99
6877,大部分,"most part, greater part, majority",だいぶぶん,daibubun,3,5.1,4.800000000000001
6878,際,"on the occasion of, circumstances",さい,sai,3,5.18,4.720000000000001
6879,予測,"prediction, estimation",よそく,yosoku,3,4.41,5.49
6880,人物,"character, personality, person, man, personage, talented man",じんぶつ,jinbutsu,3,4.88,5.0200000000000005
6881,湾,"bay, gulf, inlet",わん,wan,3,3.97,5.93
6882,週間,"week, weekly",しゅうかん,shūkan,3,5.09,4.8100000000000005
6883,多分,"perhaps, probably",たぶん,tabun,3,5.05,4.8500000000000005
6884,徐々に,"slowly, little by little, gradually, steadily, quietly",じょじょに,jojoni,3,4.3,5.6000000000000005
6885,謎,"riddle, puzzle, enigma",なぞ,nazo,3,4.83,5.07
6886,親友,"close friend, buddy",しんゆう,shin'yū,3,4.33,5.57
6887,支給,"payment, allowance",しきゅう,shikyū,3,4.05,5.8500000000000005
6888,住宅,"resident, housing",じゅうたく,jūtaku,3,4.62,5.28
6889,図,"figure (e.g. Fig 1), drawing, picture, illustration",ず,zu,3,4.64,5.260000000000001
6890,見送り,"seeing one off, farewell, escort",みおくり,miokuri,3,3.57,6.33
6891,上京,proceeding to the capital (Tokyo),じょうきょう,jōkyō,3,3.63,6.2700000000000005
6892,さて,"well, now, then",,sate,3,4.74,5.16
6893,たとえ,"simile, metaphor, allegory",,tatoe,3,4.34,5.5600000000000005
6894,ぴったり,"exactly, neatly, sharp",,pittari,3,4.23,5.67
6895,商人,"trader, shopkeeper, merchant",しょうにん,shōnin,3,3.91,5.99
